# [1] = Julian year, [2] = RA ("), [3] = RA error ("), [4] = dec ("), [5] = dec error (")
# taken from Pfuhl et al. 2015
#
2003.36         -0.085751       0.005089        -0.063436       0.004846
2004.50         -0.078626       0.004071        -0.071806       0.003965
2005.36         -0.080662       0.003053        -0.081498       0.003084
2006.43         -0.077354       0.003308        -0.096256       0.002863
2007.25         -0.068448       0.003053        -0.109692       0.003084
2009.21         -0.044529       0.003053        -0.120264       0.003084
2010.50         -0.030025       0.003308        -0.122687       0.003304
