# [1] = Julian year, [2] = RA ("), [3] = RA error ("), [4] = dec ("), [5] = dec error (")
#
2004.54	 -0.108052	0.007013	 -0.058559	0.007658
2006.21	 -0.072468	0.008312	 -0.109459	0.007207
2008.26	 -0.039740	0.007792	 -0.126577	0.007207
